ride_id,city,hour,day_of_week,weather,special_event,distance_km,base_fare,surge_multiplier,final_fare,ride_completed,wait_time_mins,customer_segment,real_temperature,real_humidity,real_aqi,monsoon_factor,festival_impact_score,real_traffic_index,is_peak_hour,is_weekend,is_late_night,weather_severity,city_encoded,segment_encoded,weather_encoded,revenue_per_request,churn_risk,ola_surge,price_difference_pct,switching_probability,market_share_risk
IND_0420,Bangalore,2,3,Hot,Eid,17.4,18.11,1.8,32.6,False,14,Budget,20.388573674057124,91.45879583108675,271.3398117274251,1.5,1.7,0.5469603025149655,False,False,False,2,0,0,3,0.0,0,1.58,13.6,0.6,0.18
IND_0421,Chennai,23,7,Humid,Regular,10.0,24.38,2.0,48.76,False,17,Budget,28.42439137236009,69.31762341264113,145.19111402739168,1.0,1.0,0.5007906031064517,False,True,True,2,1,0,4,0.0,1,1.8,11.1,0.6,0.18
IND_0422,Mumbai,8,2,Hot,Regular,4.4,17.17,1.2,20.6,True,9,Regular,24.407457612124357,75.40755380588617,300.44433270596306,1.5,1.0,1.0,True,False,False,2,2,2,3,20.6,0,1.25,-4.3,0.25,0.075
IND_0423,Chennai,17,7,Humid,Eid,18.0,24.42,1.98,48.35,True,15,Premium,28.85187100881576,70.52986336449614,142.13304362087865,1.0,1.7,0.4967323529239879,False,True,False,2,1,1,4,48.35,0,1.78,11.1,0.15,0.045
IND_0429,Chennai,15,2,Humid,Eid,11.2,20.75,1.8,37.35,False,15,Budget,32.15629557326275,65.3519231293332,189.22065421370718,1.0,1.7,0.5611088833470221,False,False,False,2,1,0,4,0.0,0,1.62,11.1,0.6,0.18
IND_0431,Pune,18,1,Heavy_Rain,Eid,16.1,13.93,3.5,48.75,True,24,Premium,23.099501362411893,79.54278816159933,122.07424144522639,1.5,1.7,0.714871719028456,True,False,False,5,3,1,2,48.75,0,3.08,13.6,0.15,0.045
IND_0432,Bangalore,15,4,Light_Rain,Regular,18.1,17.45,1.32,23.03,True,8,Budget,18.987387813712484,87.71075535485693,290.6022991930728,1.5,1.0,0.7102926966513708,False,False,False,4,0,0,5,23.03,0,1.25,5.3,0.48,0.144
IND_0435,Chennai,8,5,Humid,Diwali,11.2,19.74,1.8,35.53,True,12,Regular,32.79689099909453,74.82602373934792,180.9020598458099,1.0,2.0,0.8228555551082277,True,False,False,2,1,2,4,35.53,0,1.62,11.1,0.375,0.11249999999999999
IND_0439,Pune,2,1,Light_Rain,Eid,7.2,15.02,2.16,32.44,True,14,Budget,23.92021588994332,85.19519360386505,166.00059306859075,1.5,1.7,0.3873521066581287,False,False,False,4,3,0,5,32.44,0,1.73,25.0,0.8,0.24
IND_0443,Bangalore,16,7,Light_Rain,Diwali,2.8,17.14,2.16,37.02,True,13,Premium,16.510352886346435,92.38772891707175,305.22019380122254,1.5,2.0,0.6836506670709894,False,True,False,4,0,1,5,37.02,0,1.73,25.0,0.2,0.06
IND_0448,Pune,7,3,Clear,Regular,16.4,18.82,1.0,18.82,True,11,Regular,23.890778917117657,93.39471125461958,126.51981129984057,1.5,1.0,0.4439220176657432,False,False,False,1,3,2,0,18.82,0,0.95,5.3,0.3,0.09
IND_0449,Pune,6,7,Clear,Holi,5.1,11.1,1.98,21.98,True,11,Regular,21.048520814959854,92.03981226797981,173.67183219842775,1.5,1.8,0.3254478755953729,False,True,False,1,3,2,0,21.98,0,1.68,17.6,0.375,0.11249999999999999
IND_0453,Mumbai,3,7,Dusty,Holi,10.9,44.25,1.8,79.65,True,8,Budget,21.32239225169708,78.58594095033348,283.5100532782214,1.5,1.8,0.6043877392682983,False,True,False,3,2,0,1,79.65,0,1.62,11.1,0.6,0.18
IND_0455,Chennai,6,3,Clear,Regular,17.3,24.55,1.0,24.55,True,8,Budget,30.351750822780122,70.01922102851773,202.4210558050191,1.0,1.0,0.5319673296869873,False,False,False,1,1,0,0,24.55,0,0.95,5.3,0.48,0.144
IND_0456,Chennai,18,1,Hot,Regular,7.6,24.47,2.0,48.94,True,15,Regular,28.143482208941393,76.80924717790938,140.17270781243133,1.0,1.0,0.9342830383708857,True,False,False,2,1,2,3,48.94,0,1.98,1.0,0.25,0.075
IND_0468,Bangalore,17,6,Humid,Regular,19.2,25.33,1.0,25.33,True,11,Budget,19.387586533481745,99.232237064717,288.2745071076948,1.5,1.0,1.0,False,True,False,2,0,0,4,25.33,0,0.95,5.3,0.48,0.144
IND_0471,Chennai,11,4,Hot,Regular,2.0,8.59,1.0,8.59,True,9,Premium,27.017915262725396,68.78784435461347,220.5123005016006,1.0,1.0,0.5796617696311521,False,False,False,2,1,1,3,8.59,0,1.04,-4.3,0.1,0.03
IND_0472,Chennai,7,2,Heavy_Rain,Diwali,19.7,24.04,2.7,64.91,True,21,Regular,23.867207196120322,72.11430193896965,158.46607092540697,1.0,2.0,0.5585292829283107,False,False,False,5,1,2,2,64.91,0,2.38,13.6,0.375,0.11249999999999999
IND_0473,Bangalore,3,1,Hot,Eid,5.6,15.3,1.8,27.54,True,15,Budget,18.865383401142452,77.07967030607715,215.59182590011056,1.5,1.7,0.4997682203333987,False,False,False,2,0,0,3,27.54,0,1.58,13.6,0.6,0.18
IND_0475,Mumbai,23,7,Humid,Regular,3.8,16.68,2.0,33.36,True,16,Budget,20.293350311066735,80.79153326473198,292.82940829127836,1.5,1.0,0.72444027388103,False,True,True,2,2,0,4,33.36,0,1.8,11.1,0.6,0.18
IND_0477,Bangalore,10,5,Dusty,Holi,5.5,23.47,2.16,50.7,True,16,Regular,18.737257456993582,94.54080601129756,298.82403544673605,1.5,1.8,1.0,False,False,False,3,0,2,1,50.7,0,1.73,25.0,0.5,0.15
IND_0479,Chennai,2,4,Humid,Regular,19.8,10.22,1.0,10.22,True,7,Budget,28.934416030464718,67.88823076209721,172.3071404874148,1.0,1.0,0.518650714154915,False,False,False,2,1,0,4,10.22,0,0.95,5.3,0.48,0.144
IND_0481,Pune,13,3,Heavy_Rain,Holi,9.4,20.28,2.7,54.76,True,18,Budget,20.22186590499944,92.59152978657451,144.00217655212685,1.5,1.8,0.4220174273415757,False,False,False,5,3,0,2,54.76,0,2.38,13.6,0.6,0.18
IND_0483,Mumbai,7,5,Light_Rain,Regular,21.1,23.63,1.2,28.36,True,7,Budget,22.438989635889374,85.75312304094322,307.48839344119506,1.5,1.0,0.8376081844096169,False,False,False,4,2,0,5,28.36,0,1.14,5.3,0.48,0.144
IND_0484,Mumbai,10,2,Dusty,Regular,6.9,31.39,1.2,37.67,True,11,Premium,23.75595481892447,82.50741562150226,280.00387740935173,1.5,1.0,1.0,False,False,False,3,2,1,1,37.67,0,1.14,5.3,0.12,0.036
IND_0485,Mumbai,12,5,Dusty,Regular,3.0,20.11,1.0,20.11,True,11,Budget,24.588997541037006,81.45837994075418,315.66484267524936,1.5,1.0,0.8318946703733262,False,False,False,3,2,0,1,20.11,0,0.95,5.3,0.48,0.144
IND_0487,Pune,7,4,Humid,Regular,4.3,14.99,1.0,14.99,True,9,Budget,20.7653488030871,91.20348850563484,149.11647108006218,1.5,1.0,0.39179474112014345,False,False,False,2,3,0,4,14.99,0,0.95,5.3,0.48,0.144
IND_0488,Mumbai,1,2,Humid,Eid,9.7,26.8,2.7,72.36,False,17,Budget,25.24333671116752,78.7689970958041,335.1263392484011,1.5,1.7,0.7193759469940441,False,False,True,2,2,0,4,0.0,1,2.16,25.0,0.8,0.24
IND_0489,Chennai,1,6,Heavy_Rain,Regular,22.5,21.85,2.25,49.16,True,23,Budget,26.81629530772201,67.80009326925476,146.91215313279935,1.0,1.0,0.5366526349059036,False,True,True,5,1,0,2,49.16,0,1.98,13.6,0.6,0.18
IND_0490,Pune,21,2,Clear,Regular,10.8,27.25,2.0,54.5,True,14,Budget,21.187807303025547,85.94210639149968,128.55768268575648,1.5,1.0,0.37092454722873447,False,False,False,1,3,0,0,54.5,0,1.7,17.6,0.6,0.18
IND_0491,Pune,9,5,Heavy_Rain,Regular,14.5,12.93,1.5,19.39,True,19,Budget,20.43994853169682,84.12286057742594,59.129898239398074,1.5,1.0,0.49918384033751717,True,False,False,5,3,0,2,19.39,0,1.57,-4.3,0.4,0.12
IND_0492,Bangalore,9,6,Dusty,Regular,22.9,18.6,1.0,18.6,True,12,Budget,18.07215165356387,92.16787814344373,303.15980509274834,1.5,1.0,1.0,True,True,False,3,0,0,1,18.6,0,0.95,5.3,0.48,0.144
IND_0494,Pune,9,4,Dusty,Regular,22.6,26.73,1.2,32.08,True,9,Budget,19.116715737281798,94.03692574756721,165.75649527621889,1.5,1.0,0.652832189871164,True,False,False,3,3,0,1,32.08,0,1.14,5.3,0.48,0.144
IND_0495,Mumbai,19,5,Heavy_Rain,Regular,15.0,21.93,1.7999999999999998,39.47,True,15,Budget,24.351307287151865,76.80164840545503,267.46843200541866,1.5,1.0,1.0,True,False,False,5,2,0,2,39.47,0,1.78,1.0,0.4,0.12
IND_0496,Bangalore,16,7,Humid,Regular,18.4,17.48,1.1,19.23,True,7,Budget,20.10785956707745,90.98109764401804,296.5247652821794,1.5,1.0,0.6016701228978817,False,True,False,2,0,0,4,19.23,0,1.04,5.3,0.48,0.144
IND_0497,Mumbai,13,7,Clear,Eid,23.9,21.68,1.8,39.02,True,9,Premium,26.70791886549716,85.92593440345573,296.98167970786676,1.5,1.7,0.7659477588118733,False,True,False,1,2,1,0,39.02,0,1.62,11.1,0.15,0.045
IND_0499,Mumbai,16,1,Hot,Regular,21.0,16.27,1.0,16.27,True,8,Regular,21.336145048255663,85.96622865046999,244.8738600581147,1.5,1.0,0.7836935291280382,False,False,False,2,2,2,3,16.27,0,1.04,-4.3,0.25,0.075
IND_0500,Pune,16,7,Dusty,Diwali,6.4,17.35,1.8,31.23,False,10,Budget,22.042261290195775,90.13924738117795,167.06890640042178,1.5,2.0,0.33980662860185307,False,True,False,3,3,0,1,0.0,0,1.53,17.6,0.6,0.18
IND_0501,Mumbai,22,5,Light_Rain,Regular,21.1,28.55,3.0,85.65,False,14,Regular,24.153377502245434,80.65418438036309,257.3477863712662,1.5,1.0,0.7735048652778119,False,False,True,4,2,2,5,0.0,1,2.4,25.0,0.5,0.15
IND_0502,Bangalore,12,4,Heavy_Rain,Regular,2.6,19.07,1.5,28.61,True,13,Budget,20.63142335863774,88.2639955100758,305.06500355366376,1.5,1.0,0.6927777037637812,False,False,False,5,0,0,2,28.61,0,1.57,-4.3,0.4,0.12
IND_0503,Bangalore,22,6,Clear,Diwali,4.6,18.99,3.5,66.46,False,21,Regular,22.172458079493808,89.20265630881464,301.837686101594,1.5,2.0,0.670314959011791,False,True,True,1,0,2,0,0.0,1,2.8,25.0,0.5,0.15
IND_0504,Bangalore,12,5,Hot,Diwali,19.7,28.25,2.3400000000000003,66.11,False,12,Regular,22.114405095332454,84.95980425685401,300.9450217324806,1.5,2.0,0.5547748075946098,False,False,False,2,0,2,3,0.0,1,2.06,13.6,0.375,0.11249999999999999
IND_0505,Mumbai,13,3,Heavy_Rain,Regular,19.7,28.39,1.5,42.59,True,13,Budget,21.2045230619055,79.83647633098555,246.29204220698108,1.5,1.0,0.615399864027993,False,False,False,5,2,0,2,42.59,0,1.57,-4.3,0.4,0.12
IND_0506,Chennai,0,4,Hot,Regular,13.5,21.73,2.5,54.33,True,13,Regular,25.067985022086056,59.29021756895724,150.5406843774462,1.0,1.0,0.47663300895867805,False,False,True,2,1,2,3,54.33,0,2.2,13.6,0.375,0.11249999999999999
IND_0508,Mumbai,5,2,Clear,Regular,10.0,19.36,1.0,19.36,True,12,Budget,23.1858886237717,77.32684824735236,286.0684524349649,1.5,1.0,0.7788146024638795,False,False,False,1,2,0,0,19.36,0,0.95,5.3,0.48,0.144
IND_0510,Bangalore,14,6,Humid,Eid,23.4,11.86,1.8,21.35,True,15,Regular,20.586204869527197,100.07440798967039,278.76536480494315,1.5,1.7,0.554008975569567,False,True,False,2,0,2,4,21.35,0,1.44,25.0,0.5,0.15
IND_0511,Pune,17,1,Heavy_Rain,Regular,5.1,22.2,1.5,33.3,True,15,Budget,22.283429586799755,79.36240945310203,38.56906820714984,1.5,1.0,0.4393209201153712,False,False,False,5,3,0,2,33.3,0,1.57,-4.3,0.4,0.12
IND_0513,Chennai,13,5,Heavy_Rain,Eid,14.1,24.92,2.7,67.28,True,22,Budget,28.64940965190972,76.39322286668056,186.97234357093583,1.0,1.7,0.5688064897968481,False,False,False,5,1,0,2,67.28,0,2.38,13.6,0.6,0.18
IND_0516,Mumbai,20,2,Dusty,Eid,7.9,17.04,2.7,46.01,True,16,Budget,23.95323294052011,85.66101706960987,301.01528066028925,1.5,1.7,1.0,True,False,False,3,2,0,1,46.01,0,2.16,25.0,0.8,0.24
IND_0519,Mumbai,16,3,Humid,Regular,17.6,31.66,1.0,31.66,True,10,Regular,26.50874536796337,83.83260756326533,282.07283029458335,1.5,1.0,0.7497589918739685,False,False,False,2,2,2,4,31.66,0,0.95,5.3,0.3,0.09
IND_0521,Chennai,22,7,Heavy_Rain,Regular,2.7,15.04,3.0,45.12,True,21,Regular,29.886391381707327,61.90701665216125,142.50258987471747,1.0,1.0,0.5491404509622957,False,True,True,5,1,2,2,45.12,0,2.64,13.6,0.375,0.11249999999999999
IND_0522,Chennai,6,5,Heavy_Rain,Holi,4.6,21.34,2.7,57.62,True,20,Budget,31.39915462442441,70.17252330868119,118.32275722587079,1.0,1.8,0.46138480151278616,False,False,False,5,1,0,2,57.62,0,2.38,13.6,0.6,0.18
IND_0523,Bangalore,6,3,Hot,Regular,22.1,16.21,1.0,16.21,True,12,Regular,19.76547468929165,83.23751346233855,239.21702528132562,1.5,1.0,0.5693081244587007,False,False,False,2,0,2,3,16.21,0,1.04,-4.3,0.25,0.075
IND_0524,Bangalore,6,6,Clear,Regular,10.9,27.3,1.0,27.3,False,12,Regular,20.48623564358039,82.9619520494991,270.0888958319099,1.5,1.0,0.5254966928892404,False,True,False,1,0,2,0,0.0,0,0.95,5.3,0.3,0.09
IND_0530,Bangalore,2,7,Dusty,Regular,4.2,16.21,1.1,17.83,True,13,Budget,19.75903963519477,83.74102576530832,289.4077371328379,1.5,1.0,0.5137571520576675,False,True,False,3,0,0,1,17.83,0,1.04,5.3,0.48,0.144
IND_0531,Chennai,11,4,Light_Rain,Regular,23.1,13.62,1.2,16.34,True,6,Budget,32.28579679702844,62.862442230449986,107.43970726378996,1.0,1.0,0.5753460981609779,False,False,False,4,1,0,5,16.34,0,1.14,5.3,0.48,0.144
IND_0535,Bangalore,21,6,Clear,Regular,23.4,21.48,1.5,32.22,False,12,Budget,22.407882336812786,84.47312978483184,260.56837715737646,1.5,1.0,0.5450490907109045,False,True,False,1,0,0,0,0.0,0,1.42,5.3,0.48,0.144
IND_0537,Bangalore,18,7,Dusty,Regular,2.0,12.93,1.2,15.52,True,10,Regular,21.093561467781484,73.44986394951012,270.5821050978763,1.5,1.0,1.0,True,True,False,3,0,2,1,15.52,0,1.14,5.3,0.3,0.09
IND_0540,Mumbai,22,5,Heavy_Rain,Diwali,21.8,40.97,3.5,143.39,True,25,Regular,22.168798955964807,71.49872467285084,264.00849352914594,1.5,2.0,0.6171555040056863,False,False,True,5,2,2,2,143.39,0,3.08,13.6,0.375,0.11249999999999999
IND_0541,Pune,12,4,Hot,Regular,6.9,12.29,1.3,15.98,True,9,Premium,18.41627800980058,86.268606374132,148.51723895506754,1.5,1.0,0.4264971492025345,False,False,False,2,3,1,3,15.98,0,1.36,-4.3,0.1,0.03
IND_0542,Bangalore,9,7,Dusty,Holi,5.1,11.43,1.8,20.57,True,17,Regular,21.23587296441927,100.41947467679641,289.31269606595157,1.5,1.8,0.9909390435817165,True,True,False,3,0,2,1,20.57,0,1.44,25.0,0.5,0.15
IND_0543,Bangalore,2,2,Dusty,Regular,11.6,19.12,1.1,21.03,True,9,Budget,20.15943874963212,91.39236542538272,349.83573308259355,1.5,1.0,0.65258403310367,False,False,False,3,0,0,1,21.03,0,1.04,5.3,0.48,0.144
IND_0545,Pune,17,5,Heavy_Rain,Diwali,24.5,19.79,2.7,53.43,False,21,Regular,19.756124227849632,79.81360600718386,124.17793368908832,1.5,2.0,0.39762379660084224,False,False,False,5,3,2,2,0.0,1,2.38,13.6,0.375,0.11249999999999999
IND_0546,Bangalore,23,6,Humid,Regular,24.6,25.58,2.0,51.16,True,13,Regular,18.716691339716277,91.46093717942422,270.3779772331707,1.5,1.0,0.649348861920502,False,True,True,2,0,2,4,51.16,0,1.6,25.0,0.5,0.15
IND_0548,Mumbai,15,4,Humid,Regular,15.2,24.95,1.0,24.95,True,11,Budget,26.00134550722999,84.49137471833464,264.3741228898192,1.5,1.0,0.6453026815328713,False,False,False,2,2,0,4,24.95,0,0.95,5.3,0.48,0.144
IND_0549,Mumbai,22,5,Dusty,Eid,18.7,31.91,2.7,86.16,True,16,Regular,24.85734478099202,81.67821893685014,274.51532940338075,1.5,1.7,0.8112541136570578,False,False,True,3,2,2,1,86.16,0,2.16,25.0,0.5,0.15
IND_0550,Chennai,23,5,Clear,Eid,13.1,10.16,2.7,27.43,False,14,Budget,30.56891812578371,82.91139968011865,164.5796719681607,1.0,1.7,0.5195432232905903,False,False,True,1,1,0,0,0.0,1,2.16,25.0,0.8,0.24
IND_0551,Chennai,0,6,Clear,Regular,6.0,18.06,1.5,27.09,True,10,Budget,29.41468337907187,66.22163816482228,155.17502150027374,1.0,1.0,0.5173365390884552,False,True,True,1,1,0,0,27.09,0,1.42,5.3,0.48,0.144
IND_0553,Pune,12,2,Dusty,Regular,18.7,12.18,1.0,12.18,True,7,Regular,22.3578922969797,88.26430688091999,154.6227238151794,1.5,1.0,0.3370309178756069,False,False,False,3,3,2,1,12.18,0,0.95,5.3,0.3,0.09
IND_0554,Mumbai,5,4,Hot,Regular,8.9,37.38,1.0,37.38,True,11,Budget,22.710644908855958,68.41284502846638,270.6627235931865,1.5,1.0,0.7327880772012024,False,False,False,2,2,0,3,37.38,0,1.04,-4.3,0.4,0.12
IND_0555,Bangalore,16,7,Hot,Diwali,8.6,25.95,1.98,51.38,True,17,Regular,16.616044599659787,87.89293239798347,235.89915201236522,1.5,2.0,0.6583244887631557,False,True,False,2,0,2,3,51.38,0,1.74,13.6,0.375,0.11249999999999999
IND_0556,Mumbai,3,5,Dusty,Eid,24.0,27.95,1.8,50.31,True,10,Budget,27.03483476395089,83.97414537092669,252.60170949471248,1.5,1.7,0.6326761620297708,False,False,False,3,2,0,1,50.31,0,1.62,11.1,0.6,0.18
IND_0557,Pune,14,7,Dusty,Regular,7.6,21.77,1.0,21.77,True,10,Premium,20.96975714741,87.22490843454123,111.95670945972023,1.5,1.0,0.33600929804378143,False,True,False,3,3,1,1,21.77,0,0.95,5.3,0.12,0.036
IND_0558,Mumbai,21,1,Clear,Diwali,11.5,30.76,3.5,107.66,False,17,Budget,26.392008141168855,87.99900263175938,257.393170120296,1.5,2.0,1.0,False,False,False,1,2,0,0,0.0,1,2.8,25.0,0.8,0.24
IND_0559,Mumbai,19,1,Clear,Regular,17.1,40.06,2.0,80.12,True,17,Budget,26.509920228306978,84.61601265423933,246.62887028311945,1.5,1.0,1.0,True,False,False,1,2,0,0,80.12,0,1.8,11.1,0.6,0.18
IND_0560,Bangalore,12,6,Dusty,Regular,20.5,13.7,1.0,13.7,True,7,Budget,17.338501094146423,96.90697059801195,218.12418249342355,1.5,1.0,0.48125829473403114,False,True,False,3,0,0,1,13.7,0,0.95,5.3,0.48,0.144
IND_0562,Pune,10,1,Heavy_Rain,Regular,8.1,17.37,1.7999999999999998,31.27,True,15,Budget,18.843936626052503,89.00587013226894,155.46636353850687,1.5,1.0,0.5031639995898268,False,False,False,5,3,0,2,31.27,0,1.68,7.0,0.48,0.144
IND_0564,Chennai,14,1,Hot,Holi,17.0,8.01,2.3400000000000003,18.74,True,12,Regular,27.594655381830318,69.49929835662243,121.56396416290366,1.0,1.8,0.42122519055646884,False,False,False,2,1,2,3,18.74,0,2.06,13.6,0.375,0.11249999999999999
IND_0565,Pune,18,1,Humid,Regular,23.6,18.32,1.5,27.48,True,15,Regular,20.859512624588113,79.67624686268354,132.56724025408317,1.5,1.0,0.6254536276246362,True,False,False,2,3,2,4,27.48,0,1.42,5.3,0.3,0.09
IND_0567,Chennai,12,1,Dusty,Regular,4.1,17.09,1.0,17.09,True,9,Regular,27.14178492218756,78.55841812312693,170.2175148598465,1.0,1.0,0.5937482298890034,False,False,False,3,1,2,1,17.09,0,0.95,5.3,0.3,0.09
IND_0570,Chennai,15,5,Hot,Diwali,2.9,8.95,2.3400000000000003,20.94,True,12,Regular,28.49489024410771,70.30255968720725,183.31683671295147,1.0,2.0,0.5315706416675515,False,False,False,2,1,2,3,20.94,0,2.06,13.6,0.375,0.11249999999999999
IND_0575,Mumbai,18,2,Heavy_Rain,Diwali,4.8,19.24,3.5,67.34,False,25,Budget,21.626214738498177,78.01374656341011,264.1445182176882,1.5,2.0,1.0,True,False,False,5,2,0,2,0.0,1,3.08,13.6,0.6,0.18
IND_0576,Mumbai,4,1,Dusty,Regular,10.7,19.73,1.1,21.7,True,5,Premium,25.388454059925134,89.48879047651545,286.45529078163304,1.5,1.0,0.7576821994736697,False,False,False,3,2,1,1,21.7,0,1.04,5.3,0.12,0.036
IND_0577,Chennai,13,6,Hot,Regular,4.9,10.43,1.3,13.56,True,9,Premium,29.126967010623172,70.22535743055981,167.27755423541106,1.0,1.0,0.49894391497746327,False,True,False,2,1,1,3,13.56,0,1.36,-4.3,0.1,0.03
IND_0578,Mumbai,19,2,Dusty,Regular,16.1,17.64,1.5,26.46,True,9,Budget,19.538615149536213,89.80668697436259,331.9436905225615,1.5,1.0,1.0,True,False,False,3,2,0,1,26.46,0,1.42,5.3,0.48,0.144
IND_0581,Chennai,10,5,Hot,Diwali,4.4,8.89,2.7,24.0,False,18,Budget,26.928570782302817,67.6412165918039,160.1434968427757,1.0,2.0,0.849817851886373,False,False,False,2,1,0,3,0.0,1,2.38,13.6,0.6,0.18
IND_0585,Mumbai,8,2,Clear,Regular,12.7,27.55,1.2,33.06,True,10,Budget,25.67268861730706,71.69517347377507,292.4610976594408,1.5,1.0,1.0,True,False,False,1,2,0,0,33.06,0,1.14,5.3,0.48,0.144
IND_0586,Bangalore,18,5,Light_Rain,Diwali,11.5,20.44,2.592,52.98,True,20,Budget,21.037168629938968,84.76438973894417,265.31722411874887,1.5,2.0,0.915006401648711,True,False,False,4,0,0,5,52.98,0,2.07,25.0,0.8,0.24
IND_0588,Mumbai,1,4,Dusty,Regular,13.6,27.77,2.0,55.54,True,15,Regular,21.681598495424634,79.03665661358318,279.4668947394262,1.5,1.0,0.5771403731014803,False,False,True,3,2,2,1,55.54,0,1.8,11.1,0.375,0.11249999999999999
IND_0591,Pune,5,7,Heavy_Rain,Regular,12.7,21.03,1.5,31.55,True,18,Regular,19.319228542293697,81.76030874603481,152.07377800309698,1.5,1.0,0.4155907701908563,False,True,False,5,3,2,2,31.55,0,1.57,-4.3,0.25,0.075
IND_0592,Chennai,13,7,Heavy_Rain,Regular,23.8,17.22,1.5,25.83,True,13,Premium,32.800594148448475,74.35076391177675,132.19702049081772,1.0,1.0,0.42979072154649656,False,True,False,5,1,1,2,25.83,0,1.57,-4.3,0.1,0.03
IND_0593,Mumbai,16,6,Heavy_Rain,Diwali,4.6,25.97,2.7,70.12,True,18,Regular,21.074213973945643,74.87349861561785,259.5984977361999,1.5,2.0,0.7287066672930214,False,True,False,5,2,2,2,70.12,0,2.38,13.6,0.375,0.11249999999999999
IND_0600,Pune,18,3,Dusty,Regular,20.1,18.24,2.0,36.48,True,18,Budget,18.924723789939254,90.90662387837874,91.8294437023936,1.5,1.0,0.6021146670581985,True,False,False,3,3,0,1,36.48,0,1.7,17.6,0.6,0.18
IND_0601,Bangalore,9,2,Heavy_Rain,Holi,13.1,29.41,2.7,79.41,False,21,Premium,20.56538425354234,88.415901712151,276.7411076003606,1.5,1.8,1.0,True,False,False,5,0,1,2,0.0,1,2.38,13.6,0.15,0.045
IND_0602,Bangalore,22,5,Heavy_Rain,Holi,24.4,26.79,3.5,93.77,False,26,Budget,18.72526706831851,95.16821324299481,343.4653170414185,1.5,1.8,0.4805389164535956,False,False,True,5,0,0,2,0.0,1,3.08,13.6,0.6,0.18
IND_0604,Bangalore,17,3,Clear,Diwali,11.3,19.99,1.8,35.98,True,16,Budget,19.547772940422764,95.52419800336827,311.5833196075986,1.5,2.0,0.9920503719971026,False,False,False,1,0,0,0,35.98,0,1.44,25.0,0.8,0.24
IND_0609,Bangalore,22,7,Hot,Eid,10.9,10.24,3.5,35.84,True,23,Premium,20.230356284240255,90.80302691095154,281.33424858536233,1.5,1.7,0.6978083125271237,False,True,True,2,0,1,3,35.84,0,3.08,13.6,0.15,0.045
IND_0613,Chennai,17,4,Clear,Regular,21.0,22.19,1.0,22.19,True,11,Budget,29.143982167700717,69.85085897558382,142.7941255752714,1.0,1.0,0.4329982400996535,False,False,False,1,1,0,0,22.19,0,0.95,5.3,0.48,0.144
IND_0614,Mumbai,4,3,Heavy_Rain,Regular,21.2,29.18,1.5,43.77,True,16,Regular,26.576478259605633,86.39580733155242,325.3595701494195,1.5,1.0,0.8319898792319388,False,False,False,5,2,2,2,43.77,0,1.57,-4.3,0.25,0.075
IND_0617,Bangalore,11,2,Clear,Eid,10.3,22.72,1.8,40.9,False,11,Regular,22.26918581847434,86.93183743556114,333.17222470919836,1.5,1.7,0.5750603453704588,False,False,False,1,0,2,0,0.0,0,1.44,25.0,0.5,0.15
IND_0619,Chennai,8,6,Dusty,Regular,10.3,17.09,1.2,20.51,True,8,Regular,31.22471639690546,76.88135285210905,173.15296871372468,1.0,1.0,0.9283040597136725,True,True,False,3,1,2,1,20.51,0,1.14,5.3,0.3,0.09
IND_0623,Bangalore,2,4,Dusty,Regular,20.0,11.55,1.1,12.71,True,6,Budget,18.61699539387681,89.12861571108974,315.69670926316127,1.5,1.0,0.679956992041724,False,False,False,3,0,0,1,12.71,0,1.04,5.3,0.48,0.144
IND_0624,Mumbai,15,1,Heavy_Rain,Diwali,3.5,35.03,2.7,94.58,True,24,Budget,18.42931777100081,85.96301459435396,275.99982688994413,1.5,2.0,0.7894248556334067,False,False,False,5,2,0,2,94.58,0,2.38,13.6,0.6,0.18
IND_0625,Bangalore,21,3,Clear,Diwali,5.3,24.92,2.7,67.28,True,15,Budget,19.032398127144877,101.08257563746945,300.4956361525092,1.5,2.0,0.701524650916317,False,False,False,1,0,0,0,67.28,0,2.16,25.0,0.8,0.24
IND_0627,Mumbai,23,1,Light_Rain,Regular,21.6,29.24,3.0,87.72,False,17,Premium,23.544080513366303,88.2455061932185,235.24746980621956,1.5,1.0,0.7152039653308829,False,False,True,4,2,1,5,0.0,1,2.4,25.0,0.2,0.06
IND_0631,Mumbai,21,4,Dusty,Diwali,11.1,30.68,3.5,107.38,False,16,Budget,25.083817912252293,84.59154094771382,270.10079827701156,1.5,2.0,1.0,False,False,False,3,2,0,1,0.0,1,2.8,25.0,0.8,0.24
IND_0634,Pune,15,5,Heavy_Rain,Holi,19.7,11.05,2.7,29.84,True,19,Premium,21.45860890753024,91.73986858341233,114.88706169937501,1.5,1.8,0.4790945064378187,False,False,False,5,3,1,2,29.84,0,2.38,13.6,0.15,0.045
IND_0635,Mumbai,2,4,Dusty,Diwali,24.4,26.48,1.8,47.66,False,13,Budget,21.85674524599035,75.66714644807075,316.16448784651834,1.5,2.0,0.7644809047510881,False,False,False,3,2,0,1,0.0,0,1.62,11.1,0.6,0.18
IND_0637,Mumbai,13,1,Hot,Regular,9.2,26.29,1.4300000000000002,37.59,False,8,Regular,25.711134321811528,88.00518671544698,298.5771609718808,1.5,1.0,0.6090471108653571,False,False,False,2,2,2,3,0.0,0,1.49,-4.3,0.25,0.075
